i1,j1,m,a,b,p0,p1,perr1,perr2
17482,17482,lm,1.214881940702612,-0.5165063584740004,0.7474747474747475,0.8282828282828284,0.5566045278439962,0.10853705695233373
17483,17483,lm,1.2148738728780892,-0.5164921433034557,0.7474747474747475,0.8383838383838385,0.5565978896935828,0.1085319811820868
17484,17484,lm,1.2148736915260265,-0.5164918277740786,0.7474747474747475,0.8484848484848485,0.5565977488510392,0.10853187100980913
17485,17485,lm,3.4999963315291516,2.000001499493472,0.7474747474747475,0.8585858585858587,7.266172321526578e-06,1.616778787759223e-06
17486,17486,lm,1.2148314264600422,-0.5164174589243749,0.7474747474747475,0.8686868686868687,0.5565638946489537,0.10850557243988851
17487,17487,lm,-10.851817830983292,0.8854337912608629,0.7474747474747475,0.8787878787878789,73693.95783263263,19606.676296069465
17488,17488,lm,-11.17839812074675,0.8385926706588804,0.7474747474747475,0.888888888888889,103572.92237534533,24715.3811142843
17489,17489,lm,-11.368819632357669,0.8954164103190726,0.7474747474747475,0.8989898989898991,118428.39703773947,32500.27404987104
17490,17490,lm,3.4999963315291582,2.00000149949349,0.7474747474747475,0.9090909090909092,7.2661719298082195e-06,1.616778697059672e-06
17491,17491,lm,3.4999963315291494,2.0000014994934747,0.7474747474747475,0.9191919191919192,7.266172321923863e-06,1.616778787921591e-06
17492,17492,lm,-11.809142941938049,0.8999908174468197,0.7474747474747475,0.9292929292929294,175188.04239649867,48834.56585647273
17493,17493,lm,-12.01813000637678,0.8775811648081934,0.7474747474747475,0.9393939393939394,178450.5134101292,45492.83452979555
17494,17494,lm,-12.71153567902913,0.9514229137510081,0.7474747474747475,0.9494949494949496,352311.8373051282,102380.14604034601
17495,17495,lm,-12.050495994949342,0.8150952202549271,0.7474747474747475,0.9595959595959597,226706.01543888063,52500.58667806926
17496,17496,lm,-11.851872688630174,0.8884753763735201,0.7474747474747475,0.9696969696969697,136802.0996867673,35087.46729595408
17497,17497,lm,-11.72316788098021,0.8680231204609709,0.7474747474747475,0.9797979797979799,194651.34865718556,43018.52024319059
17498,17498,lm,-12.823042630693193,0.9300278765426072,0.7474747474747475,0.98989898989899,411075.6711134553,115376.45808586734
17499,17499,lm,1.2148375107574347,-0.5164280986650879,0.7474747474747475,1.0,0.5565686760838265,0.10850931450356595
17500,17500,lm,1.2148223871611779,-0.5164016768542564,0.7575757575757577,0.0,0.55655690361626,0.10850004931477121
17501,17501,lm,1.21483565302262,-0.5164248367956957,0.7575757575757577,0.010101010101010102,0.5565672186501086,0.10850816844103406
17502,17502,lm,1.214822993401916,-0.5164027537947725,0.7575757575757577,0.020202020202020204,0.556557345843694,0.10850042051714376
17503,17503,lm,1.2148917362037386,-0.516523736912729,0.7575757575757577,0.030303030303030304,0.556612677068505,0.10854327688452481
17504,17504,lm,1.214825155398832,-0.5164065482238401,0.7575757575757577,0.04040404040404041,0.5565590061623781,0.10850174361414598
17505,17505,lm,1.214885477438987,-0.5165127474788195,0.7575757575757577,0.05050505050505051,0.5566075092827414,0.10853933992005459
17506,17506,lm,1.2148331714640759,-0.5164204983760329,0.7575757575757577,0.06060606060606061,0.5565652441374703,0.108506638981554
17507,17507,lm,1.2148794805935221,-0.5165019458228337,0.7575757575757577,0.07070707070707072,0.5566024853972823,0.10853548326581225
17508,17508,lm,1.2148878456595154,-0.5165168399207976,0.7575757575757577,0.08080808080808081,0.5566094468402931,0.10854080725493094
17509,17509,lm,1.2148804634404253,-0.5165037080500676,0.7575757575757577,0.09090909090909091,0.5566033166241792,0.1085361171077876
17510,17510,lm,1.2148433246668797,-0.5164382705911946,0.7575757575757577,0.10101010101010102,0.556573241120989,0.10851289263091882
17511,17511,lm,1.214830632386171,-0.5164161183386081,0.7575757575757577,0.11111111111111112,0.5565633005123318,0.10850510407435532
17512,17512,lm,1.214821765696687,-0.5164006094585456,0.7575757575757577,0.12121212121212122,0.5565550197361394,0.1084994010171496
17513,17513,lm,1.214885915648328,-0.516513347494193,0.7575757575757577,0.13131313131313133,0.5566078059184838,0.10853955838324207
17514,17514,lm,1.2148324691685985,-0.5164192159251425,0.7575757575757577,0.14141414141414144,0.5565646801638302,0.10850619052064803
17515,17515,lm,1.2148302395145152,-0.5164153448357541,0.7575757575757577,0.15151515151515152,0.5565629312288402,0.1085048285961622
17516,17516,lm,1.2148251659472757,-0.5164064651274828,0.7575757575757577,0.16161616161616163,0.5565590022950297,0.10850172163013408
17517,17517,lm,1.2148831983546722,-0.5165086315943472,0.7575757575757577,0.17171717171717174,0.5566056048784179,0.1085378712161757
17518,17518,lm,1.214871949030853,-0.5164887042581037,0.7575757575757577,0.18181818181818182,0.5565911395147595,0.10852975078915013
17519,17519,lm,1.2148405060148115,-0.5164333569243141,0.7575757575757577,0.19191919191919193,0.5565710132843222,0.10851116055572908
17520,17520,lm,1.2148728121449863,-0.5164902451082432,0.7575757575757577,0.20202020202020204,0.5565970298795674,0.10853131077340866
17521,17521,lm,1.214873311500107,-0.5164911023029383,0.7575757575757577,0.21212121212121213,0.556597413443668,0.10853161150060667
17522,17522,lm,2.4998306720408854,-1.3818948918219072,0.7575757575757577,0.22222222222222224,0.14417037588460052,0.031524339660875686
17523,17523,lm,2.499832272683257,-1.3818986890078324,0.7575757575757577,0.23232323232323235,0.144170441835399,0.0315245886620992
17524,17524,lm,2.499832619112193,-1.381899515594347,0.7575757575757577,0.24242424242424243,0.14417045572057927,0.03152464328745186
17525,17525,lm,2.4998311918149203,-1.3818961254195659,0.7575757575757577,0.25252525252525254,0.14417039822466834,0.0315244205668481
17526,17526,lm,2.4998306207937047,-1.3818947661997265,0.7575757575757577,0.26262626262626265,0.1441703731434843,0.0315243313903601
17527,17527,lm,1.2148356832184188,-0.5164248927497923,0.7575757575757577,0.27272727272727276,0.5565672352287984,0.1085081862002911
17528,17528,lm,1.2148238369198734,-0.5164041566767988,0.7575757575757577,0.2828282828282829,0.5565579879147403,0.10850091529741251
17529,17529,lm,1.2148261462193892,-0.5164082256934434,0.7575757575757577,0.29292929292929293,0.5565597961263273,0.10850233848044483
17530,17530,lm,2.499831826904107,-1.3818976369802698,0.7575757575757577,0.30303030303030304,0.1441704222446971,0.031524519745958046
17531,17531,lm,1.2148311940939487,-0.5164170324773371,0.7575757575757577,0.31313131313131315,0.5565636985935016,0.10850542302311954
17532,17532,lm,1.214876720485616,-0.5164971021372616,0.7575757575757577,0.32323232323232326,0.5566002301454752,0.108533755092997
17533,17533,lm,1.2148388393999372,-0.5164303886380134,0.7575757575757577,0.33333333333333337,0.5565696932354007,0.10851012055252249
17534,17534,lm,1.214875388432703,-0.5164948060571111,0.7575757575757577,0.3434343434343435,0.5565991614255521,0.10853293815853747
17535,17535,lm,2.499848414094685,-1.381937152984752,0.7575757575757577,0.3535353535353536,0.14417112218392364,0.031527118978684564
17536,17536,lm,2.4998333829924837,-1.381901328060765,0.7575757575757577,0.36363636363636365,0.1441704856380804,0.031524762083948756
17537,17537,lm,1.2148748948270776,-0.5164938508458516,0.7575757575757577,0.37373737373737376,0.5565987069823073,0.10853259400221384
17538,17538,lm,1.2148746292559676,-0.5164934779775987,0.7575757575757577,0.38383838383838387,0.5565985089011461,0.10853245736075182
17539,17539,lm,2.4998489193668503,-1.3819383640430416,0.7575757575757577,0.393939393939394,0.1441711458874142,0.03152719895098225
17540,17540,lm,2.499829701688443,-1.381892589935673,0.7575757575757577,0.4040404040404041,0.1441703364384023,0.03152418844423232
17541,17541,lm,2.4998502411547685,-1.3819415271301392,0.7575757575757577,0.4141414141414142,0.14417120205088718,0.03152740725851001
17542,17542,lm,2.4998476171687303,-1.3819352511274825,0.7575757575757577,0.42424242424242425,0.1441710877036911,0.031526993655978365
17543,17543,lm,2.499832779351351,-1.3818998911192193,0.7575757575757577,0.43434343434343436,0.1441704609910308,0.03152466767663834
17544,17544,lm,2.4998489308368423,-1.3819383926978697,0.7575757575757577,0.4444444444444445,0.14417114476974263,0.0315272006864521
17545,17545,lm,1.2148330172529351,-0.5164201968622046,0.7575757575757577,0.4545454545454546,0.5565651514698335,0.10850654154758965
17546,17546,lm,1.2148767373418874,-0.5164970992702107,0.7575757575757577,0.4646464646464647,0.5566002084285039,0.10853375270298679
17547,17547,lm,1.2148417062178765,-0.5164354558797893,0.7575757575757577,0.4747474747474748,0.5565719796917654,0.10851190337431915
17548,17548,lm,1.214874038470784,-0.5164924334670759,0.7575757575757577,0.48484848484848486,0.5565980383681999,0.10853208910376194
17549,17549,lm,1.2148802169411101,-0.5165033271193884,0.7575757575757577,0.494949494949495,0.5566031346214872,0.10853597923105723
17550,17550,lm,1.2148783426233802,-0.5165000114157482,0.7575757575757577,0.5050505050505051,0.5566015853649786,0.10853479309178189
17551,17551,lm,-12.187351158069951,0.81187802460753,0.7575757575757577,0.5151515151515152,243661.8305458384,56275.77487653743
17552,17552,lm,-12.243099319035819,0.9065401446738311,0.7575757575757577,0.5252525252525253,240064.4478380628,68534.45322774258
17553,17553,lm,-15.164351174213685,0.8212194460833487,0.7575757575757577,0.5353535353535354,1953752.6020252262,484348.5054212449
17554,17554,lm,-12.490799410527377,0.8110303903355404,0.7575757575757577,0.5454545454545455,330126.1992883087,75346.84512839545
17555,17555,lm,-12.270907704361841,0.917200849621738,0.7575757575757577,0.5555555555555556,232654.89503119825,63777.359855312665
17556,17556,lm,3.499996331530804,2.000001499493818,0.7575757575757577,0.5656565656565657,7.26617232173264e-06,1.61677878907768e-06
17557,17557,lm,3.4999963315291374,2.0000014994935045,0.7575757575757577,0.5757575757575758,7.2661720840765565e-06,1.6167787136861417e-06
17558,17558,lm,3.499996331529158,2.000001499493481,0.7575757575757577,0.5858585858585859,7.2661723209175e-06,1.616778787629166e-06
17559,17559,lm,3.4999963315291436,2.0000014994934774,0.7575757575757577,0.595959595959596,7.266172293159098e-06,1.6167787879743214e-06
17560,17560,lm,3.4999963315291365,2.0000014994934823,0.7575757575757577,0.6060606060606061,7.2661723242116295e-06,1.6167787843357323e-06
17561,17561,lm,3.4999963315389717,2.000001499489277,0.7575757575757577,0.6161616161616162,7.266172322697423e-06,1.6167787879623365e-06
17562,17562,lm,-22.284593456836326,0.7063534742893873,0.7575757575757577,0.6262626262626263,48500468.327833205,7227850.678997368
17563,17563,lm,2.499847473268257,-1.3819349045870424,0.7575757575757577,0.6363636363636365,0.1441710814688393,0.03152697089410282
17564,17564,lm,1.2148385956491083,-0.5164299995613556,0.7575757575757577,0.6464646464646465,0.5565695090521374,0.10850997893105205
17565,17565,lm,1.2148419679306854,-0.5164359053713411,0.7575757575757577,0.6565656565656566,0.5565721673905122,0.10851205955655124
17566,17566,lm,1.214889407745776,-0.5165195766182453,0.7575757575757577,0.6666666666666667,0.5566107428779377,0.10854178900409898
17567,17567,lm,1.2148902006525508,-0.516520979791645,0.7575757575757577,0.6767676767676768,0.5566113851132021,0.10854228988807652
17568,17568,lm,1.2148269922175765,-0.5164097293710684,0.7575757575757577,0.686868686868687,0.5565604793299724,0.10850286940230182
17569,17569,lm,1.2148921096757461,-0.5165243718366512,0.7575757575757577,0.696969696969697,0.5566129858249165,0.10854350530736726
17570,17570,lm,1.2148915048610642,-0.5165233228677627,0.7575757575757577,0.7070707070707072,0.5566124909234919,0.10854313113529593
17571,17571,lm,1.2148902394504022,-0.5165210141927707,0.7575757575757577,0.7171717171717172,0.5566114108273711,0.10854230395208517
17572,17572,lm,1.214872272831789,-0.5164892503671518,0.7575757575757577,0.7272727272727273,0.5565965524122373,0.10853095185249395
17573,17573,lm,1.21482256177225,-0.5164019454388982,0.7575757575757577,0.7373737373737375,0.5565569806098489,0.10850013756326836
17574,17574,lm,1.2148879028446042,-0.5165169670429814,0.7575757575757577,0.7474747474747475,0.5566095224508808,0.10854085674993001
17575,17575,lm,2.499830299938053,-1.3818940060684735,0.7575757575757577,0.7575757575757577,0.14417036098654584,0.03152428149726785
17576,17576,lm,1.21489133213472,-0.5165229965634959,0.7575757575757577,0.7676767676767677,0.556612349287371,0.1085430168599686
17577,17577,lm,1.2148748066819208,-0.5164937956760344,0.7575757575757577,0.7777777777777778,0.5565986896149514,0.10853257613662634
17578,17578,lm,1.214892503403225,-0.5165251137596589,0.7575757575757577,0.787878787878788,0.5566133615776179,0.10854377786668187
17579,17579,lm,1.214885841011342,-0.5165132541567684,0.7575757575757577,0.797979797979798,0.5566077738915021,0.10853952656610398
17580,17580,lm,1.214873432161205,-0.5164913181057431,0.7575757575757577,0.8080808080808082,0.5565975318061496,0.10853169118338607
17581,17581,lm,1.2148285741572096,-0.516412438982571,0.7575757575757577,0.8181818181818182,0.5565616664515911,0.10850381499547625
17582,17582,lm,1.2148576474210497,-0.5164634960011011,0.7575757575757577,0.8282828282828284,0.5565843220755348,0.10852173168863671
17583,17583,lm,1.214875326537191,-0.516494617640513,0.7575757575757577,0.8383838383838385,0.55659907234176,0.10853286983247508
17584,17584,lm,-11.727838085568706,0.8880101856757804,0.7575757575757577,0.8484848484848485,182246.12466902004,50792.653060336685
17585,17585,lm,3.4999963315291525,2.0000014994935604,0.7575757575757577,0.8585858585858587,7.266172321674025e-06,1.6167787879073008e-06
17586,17586,lm,1.214874727275295,-0.5164935983107395,0.7575757575757577,0.8686868686868687,0.5565985846582574,0.10853250421682975
17587,17587,lm,-11.081623790781213,0.8904401001690125,0.7575757575757577,0.8787878787878789,91838.22837688802,24810.658738243877
17588,17588,lm,-11.130887239359822,0.8385403923166633,0.7575757575757577,0.888888888888889,98969.14424666035,23601.125344079563
17589,17589,lm,-11.331401003169908,0.8948435027581342,0.7575757575757577,0.8989898989898991,114178.64304019029,31328.109687503187
17590,17590,lm,3.499996331529142,2.000001499493489,0.7575757575757577,0.9090909090909092,7.266172301376349e-06,1.6167787815124796e-06
17591,17591,lm,3.4999963315291422,2.0000014994934894,0.7575757575757577,0.9191919191919192,7.266172299780547e-06,1.616778781883311e-06
17592,17592,lm,-12.502723385359552,0.9522473224327502,0.7575757575757577,0.9292929292929294,209035.7395684851,54927.851180453974
17593,17593,lm,-11.99361834987942,0.8214421680454431,0.7575757575757577,0.9393939393939394,214291.2419005019,50332.128394607076
17594,17594,lm,-11.39227788228687,0.8936764977575918,0.7575757575757577,0.9494949494949496,115934.8219148806,31666.003065925135
17595,17595,lm,-10.934914982493137,0.8733319742139946,0.7575757575757577,0.9595959595959597,75406.2779614141,19390.139651425186
17596,17596,lm,-14.561558925666711,0.37290876955818725,0.7575757575757577,0.9696969696969697,1142334.7434053007,281738.1295620249
17597,17597,lm,-11.922055762436669,0.8591158287073829,0.7575757575757577,0.9797979797979799,217779.69660545298,62245.10008525679
17598,17598,lm,-11.71413649188315,0.868763606817373,0.7575757575757577,0.98989898989899,154855.81547313253,39257.72806653351
17599,17599,lm,1.2148662378839896,-0.5164786564431166,0.7575757575757577,1.0,0.5565896814866371,0.10852679758842479
17600,17600,lm,1.214881160097401,-0.5165048705217687,0.7676767676767677,0.0,0.5566038572926872,0.10853652927788271
17601,17601,lm,1.2148357073378622,-0.5164249957868984,0.7676767676767677,0.010101010101010102,0.5565672789678632,0.10850822431529124
17602,17602,lm,1.2148317470847767,-0.5164180076482559,0.7676767676767677,0.020202020202020204,0.5565641447946289,0.10850576726530806
17603,17603,lm,1.2148803667169004,-0.5165035683245405,0.7676767676767677,0.030303030303030304,0.5566032387618765,0.10853606285646733
17604,17604,lm,1.2148864132591966,-0.5165143005338453,0.7676767676767677,0.04040404040404041,0.5566080975456538,0.10853986914247263
17605,17605,lm,1.2148716992341733,-0.5164875050418547,0.7676767676767677,0.05050505050505051,0.5560880323545513,0.10843135174231348
17606,17606,lm,1.2148726242251362,-0.5164898576325585,0.7676767676767677,0.06060606060606061,0.5565968426853148,0.10853116997248656
17607,17607,lm,1.2148331755526092,-0.5164204485332012,0.7676767676767677,0.07070707070707072,0.5564472190842752,0.10848360796846006
